Time,user 1,user 2,user 3,user 4,user 5,user 6,user 7,user 8,user 9,PV
7254,0.07,0,0.218,0.103,0.057,0.069,0.2,0.056,0,0
7255,0.063,0,0.221,0.131,0.056,0.077,0.265,0.079,0,0.030
7256,0.088,0,0.199,0.124,0.036,0.145,0.244,0.075,0,0.123
7257,0.089,0,0.268,0.097,0.045,0.706,0.328,0.113,0,0.200
7258,0.084,0,0.813,0.128,0.026,0.262,0.415,0.155,0,0.262
7259,0.072,0,0.526,0.134,0.029,0.194,0.221,0.408,0,0.274
7260,0.061,0,1.028,0.151,0.035,0.238,0.269,0.174,0,0.237
7261,0.135,0,1.34,0.131,0.029,0.128,0.502,0.134,0,0.183
7262,0.09,0,0.821,0.105,0.058,0.29,0.371,0.141,0,0.122
7263,0.12,0,0.303,0.531,0.132,0.17,0.282,0.208,0,0.061
7264,0.096,0,0.126,0.316,0.187,0.085,0.474,0.487,0,0.015
7265,0.085,0,0.139,0.37,0.136,0.144,0.597,0.264,0,0
7266,0.061,0,0.563,0.256,0.061,0.145,0.366,0.528,0,0
7267,0.346,0,0.208,0.543,0.052,0.224,0.275,0.314,0,0
7268,0.272,0,0.179,0.387,0.049,0.421,0.268,0.14,0,0
7269,0.243,0,0.099,0.182,0.048,0.184,0.369,0.137,0,0
7270,0.245,0,0.102,0.165,0.048,0.185,0.422,0.24,0,0
7271,0.251,0,0.175,0.149,0.079,0.203,0.31,0.578,0,0
7272,0.286,0,0.132,0.133,0.074,0.236,0.557,0.288,0,0
7273,0.224,0,0.11,0.579,0.052,0.238,0.447,0.438,0,0
7274,0.233,0,0.074,0.706,0.241,0.223,0.496,0.138,0,0
7275,0.185,0.062,0.098,0.129,0.26,0.089,0.264,0.078,0.195,0
7276,0.201,0.074,0.113,0.113,0.062,0.068,0.268,0.076,0.177,0
7277,0.213,0.062,0.068,0.113,0.058,0.077,0.255,0.081,0.174,0
7278,0.24,0.083,0.042,0.139,0.051,0.069,0.284,0.066,0.181,0
7279,0.528,0.065,0.082,0.128,0.054,0.065,0.299,0.061,0.17,0.019
7280,0.333,0.116,0.528,0.133,0.061,0.299,0.37,0.089,0.71,0.122
7281,0.364,0.116,0.143,0.111,0.06,0.159,0.556,0.059,0.654,0.278
7282,0.334,0.105,0.633,0.132,0.051,0.145,0.59,0.114,0.735,0.439
7283,0.3,0.076,0.368,0.136,0.049,0.684,0.261,0.156,0.162,0.451
7284,0.283,0.063,0.311,0.107,0.053,0.754,0.257,0.126,0.189,0.293
7285,0.296,0.082,0.132,0.134,0.058,0.237,0.243,0.139,0.186,0.172
7286,0.615,0.162,0.909,0.132,0.049,0.242,0.31,0.228,0.18,0.063
7287,0.176,0.16,0.704,0.606,0.049,0.194,0.302,0.213,0.364,0.025
7288,0.175,0.204,0.457,0.336,0.09,0.097,0.554,0.513,0.191,0.004
7289,0.08,0.116,0.158,0.812,0.056,0.072,0.261,0.302,0.452,0
7290,0.078,0.116,0.254,0.486,0.051,0.071,0.329,0.503,0.584,0
7291,0.174,0.082,0.162,0.405,0.048,0.167,0.269,0.11,0.692,0
7292,0.166,0.19,0.232,0.164,0.13,0.422,0.325,0.098,1.046,0
7293,0.333,0.761,0.203,0.686,0.03,0.361,0.299,0.137,1.384,0
7294,0.272,0.875,0.144,0.405,0.041,0.318,0.39,0.187,0.351,0
7295,0.304,0.304,0.768,0.776,0.056,0.209,0.519,0.635,0.505,0
7296,0.239,0.183,0.444,0.684,0.2,0.08,0.441,0.446,0.316,0
7297,0.113,0.136,0.962,0.123,0.212,0.086,0.404,0.317,0.245,0
7298,0.103,0.064,0.108,0.126,0.19,0.071,0.254,0.094,0.177,0
7299,0.15,0.091,0.327,0.12,0.105,0.073,0.3,0.075,0.16,0
7300,0.083,0.059,0.095,0.121,0.056,0.078,0.189,0.071,0.169,0
7301,0.082,0.069,0.052,0.182,0.029,0.068,0.25,0.079,0.176,0
7302,0.149,0.063,0.098,0.157,0.026,0.13,0.25,0.061,0.168,0
7303,0.186,0.155,0.047,0.127,0.051,0.342,0.268,0.068,0.179,0.006
7304,0.256,0.115,0.653,0.13,0.041,0.185,0.331,0.078,0.481,0.051
7305,0.174,0.186,0.24,0.116,0.04,0.215,0.463,0.059,0.77,0.126
7306,0.17,0.056,0.298,0.123,0.031,0.244,0.454,0.108,0.986,0.219
7307,0.049,0.08,0.432,0.138,0.039,0.271,0.297,0.266,0.18,0.322
7308,0.049,0.064,0.229,0.133,0.499,0.154,0.28,0.157,0.835,0.363
7309,0.122,0.077,0.124,0.112,0.103,0.127,0.255,0.132,0.593,0.357
7310,0.051,0.101,1.226,0.135,0.033,0.077,0.321,0.222,1.013,0.175
7311,0.107,0.14,0.76,0.217,0.029,0.072,0.577,0.268,1.726,0.082
7312,0.249,0.081,0.786,0.31,0.027,0.064,0.914,0.344,0.273,0.027
7313,0.208,0.065,0.719,0.184,0.027,0.076,1.001,0.505,0.431,0
7314,0.061,0.09,0.276,0.176,0.119,0.165,0.447,0.634,0.952,0
7315,0.049,0.061,0.067,1.128,0.186,0.261,0.667,0.199,0.422,0
7316,0.108,0.075,0.108,0.222,0.06,1.019,0.511,0.181,1.274,0
7317,0.061,0.174,0.646,0.744,0.309,0.399,0.423,0.086,0.733,0
7318,0.049,0.201,0.502,0.338,0.362,0.385,0.55,0.082,0.577,0
7319,0.116,0.3,0.535,0.71,0.295,0.268,0.567,0.079,0.448,0
7320,0.049,0.081,0.298,0.76,0.277,0.067,0.538,0.102,0.325,0
7321,0.086,0.059,0.11,0.135,0.309,0.081,0.384,0.121,0.197,0
7322,0.164,0.079,0.045,0.132,0.215,0.069,0.342,0.142,0.174,0
7323,0.053,0.068,0.107,0.115,0.04,0.067,0.266,0.085,0.178,0
7324,0.086,0.084,0.045,0.104,0.031,0.08,0.3,0.077,0.173,0
7325,0.086,0.059,0.098,0.122,0.03,0.068,0.259,0.066,0.169,0
7326,0.05,0.075,0.049,0.132,0.032,0.104,0.289,0.064,0.176,0
7327,0.101,0.06,0.107,0.116,0.037,0.082,0.345,0.076,0.166,0.007
7328,0.064,0.254,0.82,0.109,0.057,0.213,0.337,0.078,0.156,0.053
7329,0.051,0.493,0.252,0.133,0.035,0.168,0.287,0.132,0.318,0.122
7330,0.135,0.112,0.249,0.123,0.035,0.226,0.313,0.14,0.197,0.192
7331,0.111,0.044,0.311,0.114,0.069,0.679,0.261,0.491,0.703,0.241
7332,0.149,0.082,0.167,0.14,0.042,0.338,0.287,0.242,1.123,0.279
7333,0.051,0.066,0.145,0.135,0.039,0.593,0.871,0.249,0.306,0.243
7334,0.087,0.219,0.076,0.159,0.042,0.293,0.543,0.307,0.303,0.135
7335,0.056,0.143,1.134,0.435,0.125,0.167,0.595,0.238,0.515,0.053
7336,0.084,0.115,0.829,0.614,0.134,0.159,0.536,0.411,0.624,0.010
7337,0.073,0.06,0.68,0.204,0.104,0.163,0.437,0.492,0.956,0
7338,0.153,0.093,0.275,0.161,0.042,0.286,0.377,0.419,0.38,0
7339,0.777,0.07,0.541,0.198,0.038,0.22,0.44,0.263,0.232,0
7340,0.222,0.727,0.904,0.359,0.04,0.47,2.006,0.39,0.722,0
7341,0.293,0.333,0.5,0.251,0.217,0.268,0.53,0.357,1.158,0
7342,0.246,0.371,0.687,0.433,0.444,0.734,1.289,0.406,0.601,0
7343,0.214,0.163,0.447,0.662,1.292,0.353,0.97,0.418,0.753,0
7344,0.424,0.086,0.494,0.965,0.228,0.188,0.551,0.518,0.257,0
7345,0.299,0.047,0.043,0.202,0.222,0.16,0.518,0.438,0.207,0
7346,0.259,0.092,0.119,0.133,0.203,0.101,0.321,0.056,0.201,0
7347,0.355,0.062,0.044,0.126,0.05,0.073,0.307,0.073,0.171,0
7348,0.204,0.092,0.101,0.125,0.063,0.068,0.182,0.083,0.169,0
7349,0.394,0.048,0.047,0.115,0.036,0.079,0.277,0.067,0.175,0
7350,0.166,0.117,0.098,0.11,0.032,0.203,0.22,0.061,0.166,0
7351,0.508,0.879,0.056,0.137,0.035,0.19,0.362,0.076,0.18,0.007
7352,0.151,0.663,0.554,0.142,0.039,0.194,0.314,0.184,0.77,0.094
7353,0.135,0.095,0.151,0.154,0.034,0.226,0.238,0.162,0.501,0.305
7354,0.168,0.568,0.163,0.223,0.034,0.247,0.309,0.072,0.191,0.461
7355,0.153,0.07,0.041,0.224,0.038,0.245,0.236,0.095,0.183,0.350
7356,0.144,0.076,0.096,0.15,0.624,0.194,0.31,0.051,0.461,0.239
7357,0.112,0.072,0.07,0.137,0.137,0.183,0.278,0.148,0.186,0.154
7358,0.146,0.053,0.249,0.156,1.024,0.169,0.469,0.176,0.212,0.076
7359,0.135,0.134,0.834,0.638,1.239,0.159,0.466,0.19,0.752,0.036
7360,0.118,0.065,0.699,0.879,0.081,0.162,0.504,0.51,1.097,0.006
7361,0.145,0.092,0.089,0.371,0.033,0.089,0.536,0.242,0.581,0
7362,0.122,0.052,0.257,0.48,0.027,0.109,0.349,0.614,0.628,0
7363,0.147,0.077,0.147,0.125,0.027,0.737,0.314,0.356,1.287,0
7364,0.583,0.062,0.324,0.125,0.03,0.921,1.897,0.585,0.989,0
7365,0.31,0.406,0.643,0.869,1.116,0.286,0.981,0.591,1.48,0
7366,0.285,0.327,0.347,0.25,0.82,0.327,0.626,0.362,0.667,0
7367,0.226,0.313,0.404,0.823,1.079,0.238,0.558,0.695,0.28,0
7368,0.307,0.228,0.445,0.706,0.247,0.194,0.519,0.7,0.23,0
7369,0.334,0.082,0.163,0.158,0.224,0.079,0.42,0.329,0.179,0
7370,0.138,0.07,0.091,0.131,0.098,0.067,0.333,0.077,0.175,0
7371,0.128,0.054,0.056,0.127,0.042,0.076,0.307,0.06,0.174,0
7372,0.166,0.08,0.128,0.117,0.043,0.075,0.218,0.105,0.159,0
7373,0.114,0.061,0.052,0.124,0.052,0.074,0.23,0.082,0.163,0
7374,0.147,0.089,0.047,0.16,0.037,0.228,0.284,0.07,0.174,0
7375,0.397,0.821,0.094,0.136,0.036,0.163,0.318,0.055,0.512,0.018
7376,0.186,0.627,0.081,0.156,0.04,0.182,0.312,0.076,0.783,0.080
7377,0.109,0.058,0.606,0.151,0.039,0.226,0.27,0.183,0.167,0.291
7378,0.073,0.082,0.104,1.153,0.036,0.6,0.281,0.193,0.171,0.282
7379,0.064,0.066,0.111,0.587,0.077,0.493,0.232,0.462,0.303,0.430
7380,0.085,0.053,0.038,0.185,0.033,0.189,0.269,0.193,0.173,0.610
7381,0.059,0.078,0.09,1.064,0.028,0.162,0.336,0.206,0.168,0.628
7382,0.077,0.075,0.058,0.214,0.033,0.137,1.466,0.64,0.453,0.536
7383,0.082,0.162,0.112,1.178,0.031,0.073,1.043,0.288,0.815,0.316
7384,0.05,0.054,0.056,0.427,0.05,0.085,0.361,0.349,0.467,0.077
7385,0.085,0.081,0.08,0.211,0.299,0.086,0.39,0.468,0.452,0
7386,0.166,0.06,0.145,0.701,0.349,0.23,0.316,0.344,0.927,0
7387,0.644,0.077,0.109,0.26,0.278,0.206,0.336,0.573,0.658,0
7388,0.231,0.066,0.211,0.161,0.036,0.475,1.159,0.198,0.756,0
7389,0.118,0.256,0.821,0.201,0.158,0.302,0.415,0.313,1.257,0
7390,0.17,0.33,0.565,0.23,0.178,0.345,0.591,0.364,0.918,0
7391,0.106,0.308,0.587,0.209,0.242,0.275,0.65,0.588,0.243,0
7392,0.068,0.29,0.39,0.173,0.246,0.096,0.528,0.48,0.215,0
7393,0.113,0.045,0.113,0.142,0.221,0.079,0.415,0.55,0.168,0
7394,0.121,0.087,0.122,0.131,0.217,0.065,0.353,0.069,0.171,0
7395,0.086,0.061,0.046,0.14,0.079,0.075,0.333,0.067,0.177,0
7396,0.086,0.081,0.046,0.138,0.056,0.085,0.28,0.08,0.186,0
7397,0.049,0.054,0.106,0.127,0.032,0.085,0.276,0.062,0.159,0
7398,0.09,0.07,0.047,0.126,0.03,0.191,0.252,0.069,0.173,0
7399,0.41,0.593,0.121,0.133,0.041,0.16,0.273,0.082,0.198,0.017
7400,0.146,0.993,0.896,0.131,0.031,0.191,0.353,0.053,1.814,0.104
7401,0.111,0.077,0.683,0.14,0.03,0.217,0.277,0.244,0.398,0.196
7402,0.086,0.053,0.184,0.115,0.035,0.336,1.011,0.531,0.87,0.351
7403,0.055,0.087,0.075,0.134,0.065,0.254,0.44,0.13,0.791,0.282
7404,0.078,0.063,0.043,0.13,0.065,0.18,0.402,0.359,0.39,0.310
7405,0.082,0.063,0.088,0.104,0.034,0.175,0.316,0.438,0.335,0.299
7406,0.051,0.126,0.119,0.118,0.097,0.168,0.523,0.236,0.225,0.231
7407,0.084,0.206,0.33,0.408,0.107,0.186,0.45,0.636,0.355,0.139
7408,0.09,0.915,0.283,0.366,0.142,0.17,1.032,0.827,0.271,0.052
7409,0.127,0.196,0.109,0.868,0.152,0.208,0.518,0.577,0.212,0
7410,0.316,0.611,0.035,0.739,0.082,0.504,0.356,0.16,0.267,0
7411,0.661,0.061,0.083,0.127,0.05,0.635,0.358,0.395,0.826,0
7412,0.404,0.09,0.22,0.108,0.029,0.381,0.425,0.916,0.741,0
7413,0.182,0.188,1.02,0.252,0.209,0.368,0.479,0.878,1.429,0
7414,0.208,0.357,0.488,0.198,1.017,0.383,1.067,0.364,1.147,0
7415,0.087,0.241,0.436,0.139,0.811,0.307,0.32,0.712,0.646,0
7416,0.126,0.103,0.493,0.122,0.246,0.167,0.418,0.709,0.858,0
7417,0.153,0.061,0.376,0.127,0.225,0.084,0.535,0.234,0.221,0
7418,0.178,0.079,0.097,0.116,0.228,0.07,0.409,0.063,0.175,0
7419,0.049,0.062,0.092,0.118,0.06,0.088,0.336,0.073,0.175,0
7420,0.09,0.052,0.054,0.131,0.043,0.069,0.357,0.082,0.177,0
7421,0.054,0.091,0.068,0.125,0.034,0.071,0.3,0.059,0.179,0
7422,0.135,0.06,0.085,0.109,0.029,0.07,0.272,0.077,0.177,0
7423,0.491,0.087,0.047,0.128,0.032,0.069,0.307,0.077,0.168,0.013
7424,0.231,0.697,0.208,0.167,0.069,0.077,0.284,0.052,0.193,0.098
7425,0.051,0.222,0.275,0.104,0.026,0.112,0.253,0.099,0.159,0.208
7426,0.103,0.216,0.07,0.125,0.028,0.823,0.38,0.106,0.156,0.269
7427,0.054,0.058,0.661,0.126,0.024,0.21,0.349,0.319,0.171,0.219
7428,0.108,0.078,0.76,0.098,0.022,0.191,0.731,0.875,0.237,0.221
7429,0.054,0.052,0.767,0.145,0.022,0.071,0.421,0.248,0.207,0.202
7430,0.091,0.117,0.598,0.127,0.028,0.072,0.373,0.262,1.197,0.193
7431,0.06,0.145,0.786,0.212,0.028,0.065,0.614,0.338,0.428,0.154
7432,0.081,0.07,0.221,1.216,0.022,0.069,0.579,0.466,0.206,0.045
7433,0.068,0.187,0.284,0.566,0.02,0.173,0.595,0.519,0.624,0
7434,0.123,0.059,1.189,0.651,0.026,0.727,0.601,0.275,1.083,0
7435,0.63,0.088,0.906,1.187,0.027,0.296,0.5,0.399,0.798,0
7436,0.226,0.066,0.572,0.232,0.024,0.9,0.4,0.901,0.321,0
7437,0.116,0.251,0.17,0.25,0.021,0.35,0.482,0.81,1.821,0
7438,0.24,1.041,0.197,0.94,0.023,0.336,0.387,0.41,1.536,0
7439,0.211,1.068,0.136,0.609,0.028,0.355,0.385,0.671,1.386,0
7440,0.267,0.195,0.196,0.326,0.026,0.19,0.414,0.5,0.59,0
7441,0.319,0.089,0.096,0.163,0.021,0.141,0.334,0.543,0.248,0
7442,0.133,0.044,0.105,0.142,0.023,0.071,0.374,0.143,0.14,0
7443,0.148,0.093,0.043,0.125,0.028,0.083,0.298,0.114,0.112,0
7444,0.123,0.067,0.091,0.114,0.025,0.073,0.298,0.078,0.114,0
7445,0.15,0.065,0.047,0.132,0.021,0.069,0.287,0.063,0.13,0
7446,0.114,0.077,0.087,0.131,0.024,0.111,0.285,0.08,0.104,0
7447,0.362,0.047,0.051,0.123,0.03,0.19,0.294,0.07,0.104,0.018
7448,0.29,0.105,0.086,0.112,0.033,0.182,0.267,0.057,0.261,0.180
7449,0.152,0.759,0.326,0.134,0.022,0.207,0.289,0.079,0.244,0.502
7450,0.124,0.451,0.466,0.131,0.022,0.218,0.408,0.384,1.499,0.679
7451,0.145,0.071,0.894,0.107,0.029,0.212,0.36,1.454,1.001,0.750
7452,0.126,0.058,0.098,0.422,0.023,0.144,0.246,0.7,0.141,0.757
7453,0.128,0.088,0.251,0.127,0.02,0.071,0.284,0.204,0.1,0.708
7454,0.062,0.101,0.714,0.221,0.028,0.076,0.35,0.379,0.102,0.601
7455,0.13,0.183,0.07,0.699,0.026,0.066,0.504,0.257,0.441,0.431
7456,0.177,0.118,0.098,0.622,0.022,0.072,0.536,0.457,0.112,0.193
7457,0.549,0.089,0.13,0.578,0.02,0.083,1.277,0.257,0.125,0
7458,0.358,0.193,0.609,0.208,0.028,0.062,0.523,0.491,0.213,0
7459,0.175,0.177,0.366,0.171,0.027,0.196,1.547,0.145,1.185,0
7460,0.165,1.355,0.735,0.306,0.02,0.26,0.362,0.133,0.947,0
7461,0.101,0.459,0.326,0.273,0.021,0.167,0.409,0.117,1.407,0
7462,0.135,0.534,0.144,0.203,0.399,0.365,0.575,0.085,0.639,0
7463,0.106,0.255,0.426,0.151,0.186,0.678,0.749,0.06,0.512,0
7464,0.056,0.209,0.381,0.156,0.263,0.229,0.563,0.088,0.241,0
7465,0.105,0.055,0.428,0.115,0.255,0.095,0.535,0.253,0.117,0
7466,0.111,0.069,0.204,0.11,0.039,0.089,0.505,0.068,0.099,0
7467,0.119,0.085,0.045,0.111,0.034,0.077,0.365,0.078,0.097,0
7468,0.049,0.064,0.05,0.108,0.035,0.066,0.28,0.083,0.094,0
7469,0.094,0.077,0.13,0.099,0.038,0.08,0.292,0.058,0.088,0
7470,0.279,0.059,0.038,0.091,0.03,0.065,0.247,0.079,0.068,0
7471,0.294,1.256,0.038,0.113,0.03,0.087,0.304,0.071,0.231,0.002
7472,0.066,1.016,0.109,0.106,0.033,0.18,0.397,0.057,1.366,0.026
7473,0.1,0.054,0.947,0.087,0.035,0.151,0.286,0.2,0.422,0.068
7474,0.075,0.073,0.653,0.101,0.029,0.196,0.293,0.374,0.724,0.082
7475,0.085,0.058,0.065,0.138,0.025,0.31,0.268,0.186,0.172,0.067
7476,0.09,0.077,0.087,0.121,0.061,0.102,0.272,0.269,0.092,0.070
7477,0.073,0.07,0.053,0.088,0.041,0.074,0.338,0.231,0.11,0.096
7478,0.098,0.349,0.239,0.483,0.05,0.075,0.398,0.249,0.092,0.067
7479,0.067,0.62,0.114,0.436,0.158,0.075,0.593,0.766,0.302,0.035
7480,0.257,0.1,0.392,1.425,0.246,0.058,0.466,1.175,0.124,0.002
7481,0.129,0.142,0.261,0.825,0.24,0.092,0.388,0.541,0.212,0
7482,0.112,0.05,0.392,0.117,0.232,0.056,0.384,0.142,0.696,0
7483,0.645,0.078,0.162,0.63,0.138,0.08,0.571,0.229,0.235,0
7484,0.573,0.065,0.527,0.202,0.075,0.16,0.613,0.457,0.569,0
7485,0.342,1.379,0.873,0.308,0.227,0.486,0.658,0.296,0.453,0
7486,0.213,0.709,0.572,0.21,0.153,0.788,0.646,0.35,0.271,0
7487,0.147,0.61,0.548,0.439,0.062,0.272,0.483,0.591,0.236,0
7488,0.373,0.252,0.323,0.156,0.102,0.175,0.601,0.647,0.157,0
7489,0.174,0.06,0.205,0.149,0.065,0.083,0.384,0.329,0.099,0
7490,0.17,0.087,0.067,0.135,0.066,0.084,0.339,0.101,0.085,0
7491,0.091,0.049,0.04,0.116,0.046,0.151,0.208,0.111,0.092,0
7492,0.052,0.08,0.093,0.113,0.027,0.092,0.294,0.056,0.076,0
7493,0.092,0.061,0.046,0.09,0.027,0.097,0.219,0.101,0.086,0
7494,0.048,0.079,0.079,0.106,0.034,0.077,0.318,0.062,0.153,0
7495,0.435,1.286,0.106,0.126,0.037,0.057,0.45,0.09,0.183,0.007
7496,0.298,1.016,0.041,0.083,0.035,0.313,0.282,0.066,0.36,0.092
7497,0.163,0.098,0.073,0.111,0.027,0.154,0.255,0.212,0.081,0.339
7498,0.114,0.612,0.106,0.108,0.026,0.222,0.289,0.129,0.26,0.577
7499,0.627,0.083,0.045,0.128,0.036,0.313,0.284,0.158,0.098,0.633
7500,0.193,0.052,0.151,0.13,0.085,0.066,0.313,0.161,0.085,0.542
7501,0.201,0.076,0.318,0.119,0.076,0.075,0.259,0.159,0.095,0.314
7502,0.079,0.058,0.312,0.096,0.053,0.066,0.311,0.481,0.089,0.143
7503,0.079,0.082,0.199,0.49,0.106,0.086,0.398,0.458,0.105,0.067
7504,0.097,0.094,0.389,0.928,0.136,0.058,0.932,0.703,0.091,0.014
7505,0.059,0.228,0.509,0.756,0.697,0.081,1.645,0.522,0.146,0
7506,0.096,0.097,0.097,0.583,0.342,0.088,0.441,0.349,0.111,0
7507,0.073,0.067,0.207,0.198,0.147,0.061,0.374,0.382,0.345,0
7508,0.745,0.104,0.969,0.112,0.037,0.154,1.908,0.241,0.188,0
7509,0.232,1.326,0.809,0.186,0.185,0.347,1.472,0.361,0.311,0
7510,0.203,0.903,0.365,0.47,0.066,0.938,0.823,0.313,0.314,0
7511,0.123,1.806,0.585,0.16,0.314,0.237,0.594,0.609,0.352,0
7512,0.081,1.308,0.52,0.135,0.494,0.173,0.561,0.658,0.169,0
7513,0.054,0.08,0.308,0.095,0.323,0.077,0.501,0.059,0.104,0
7514,0.09,0.064,0.041,0.103,0.281,0.093,0.364,0.079,0.085,0
7515,0.053,0.088,0.098,0.116,0.163,0.09,0.302,0.082,0.097,0
7516,0.088,0.072,0.042,0.107,0.045,0.061,0.289,0.058,0.094,0
7517,0.063,0.094,0.1,0.086,0.034,0.089,0.274,0.08,0.09,0
7518,0.081,0.063,0.043,0.115,0.031,0.06,0.31,0.073,0.132,0
7519,0.135,0.436,0.098,0.104,0.034,0.068,0.278,0.056,0.139,0.023
7520,0.093,1.342,0.058,0.093,0.04,0.242,0.372,0.253,0.579,0.181
7521,0.091,0.496,0.134,0.112,0.032,0.152,0.299,0.166,0.236,0.442
7522,0.051,0.063,0.039,0.093,0.029,0.381,0.306,0.064,0.121,0.615
7523,0.089,0.041,0.097,0.117,0.037,0.809,0.534,0.079,0.213,0.683
7524,0.056,0.085,0.04,0.144,0.154,0.126,0.623,0.058,1.086,0.646
7525,0.082,0.058,0.095,0.114,0.214,0.058,0.383,0.12,0.179,0.575
7526,0.074,0.084,0.089,0.14,1.482,0.089,0.367,0.174,0.488,0.430
7527,0.066,0.152,0.262,0.501,0.844,0.062,1.33,0.32,0.384,0.164
7528,0.086,0.307,0.873,0.812,0.072,0.074,0.462,0.6,0.094,0.028
7529,0.05,0.08,0.889,0.655,0.042,0.066,0.515,0.155,0.92,0
7530,0.259,0.059,0.692,0.306,0.033,0.079,0.349,0.477,1.037,0
7531,0.283,0.084,0.286,0.132,0.029,0.069,0.375,0.243,0.523,0
7532,0.632,0.041,0.383,0.119,0.029,0.968,0.409,0.32,0.615,0
7533,0.621,1.82,0.32,0.857,0.028,0.487,1.444,0.878,0.407,0
7534,0.704,1.012,0.46,0.495,0.029,0.831,0.603,0.457,0.474,0
7535,0.449,2.191,0.479,0.875,0.029,0.219,0.465,0.638,0.195,0
7536,0.695,0.929,0.452,0.694,0.032,0.131,0.53,0.553,0.123,0
7537,0.449,0.064,0.377,0.168,0.222,0.091,0.303,0.263,0.088,0
7538,0.609,0.099,0.055,0.12,0.223,0.069,0.368,0.08,0.091,0
7539,0.484,0.07,0.111,0.115,0.177,0.073,0.273,0.061,0.085,0
7540,0.542,0.094,0.052,0.103,0.044,0.082,0.267,0.079,0.09,0
7541,0.547,0.058,0.114,0.095,0.053,0.061,0.222,0.076,0.084,0
7542,0.472,0.079,0.048,0.114,0.031,0.108,0.282,0.069,0.145,0
7543,0.613,0.65,0.109,0.114,0.033,0.259,0.307,0.139,0.185,0.003
7544,0.498,1.105,0.471,0.105,0.036,0.156,0.262,0.114,1.484,0.048
7545,0.83,0.115,0.222,0.114,0.032,0.224,0.259,0.205,0.606,0.102
7546,0.31,0.567,0.126,0.361,0.032,0.246,0.38,0.167,0.153,0.214
7547,0.297,0.076,0.513,0.471,0.033,0.231,0.295,0.47,0.067,0.179
7548,0.269,0.07,0.114,0.647,0.737,0.152,0.287,0.375,0.094,0.123
7549,0.282,0.057,0.063,0.242,0.745,0.229,0.228,0.217,0.084,0.129
7550,0.277,0.273,0.297,0.17,0.076,0.334,0.447,0.218,0.089,0.162
7551,0.268,0.058,0.038,0.615,0.142,0.118,0.23,0.299,0.304,0.052
7552,0.294,0.09,0.098,0.221,0.19,0.069,0.333,0.485,0.106,0.018
7553,0.252,0.066,0.168,0.443,0.26,0.081,0.306,0.532,0.118,0
7554,0.163,0.048,0.224,0.233,0.154,0.075,0.445,0.233,0.168,0
7555,0.117,0.078,0.096,0.502,0.037,0.058,0.312,0.691,0.147,0
7556,0.291,0.057,0.111,0.645,0.028,0.154,0.372,0.543,1.436,0
7557,0.316,0.373,0.414,0.264,0.029,0.487,0.335,0.426,0.571,0
7558,0.348,2.067,0.599,0.91,0.046,0.808,0.392,0.334,0.222,0
7559,0.284,1.199,0.523,0.73,0.032,0.261,1.258,0.577,0.217,0
7560,0.24,0.186,1.384,0.156,0.25,0.091,0.297,0.666,0.099,0
7561,0.213,0.092,0.912,0.106,0.227,0.088,0.298,0.184,0.099,0
7562,0.209,0.107,0.107,0.105,0.077,0.072,0.318,0.052,0.091,0
7563,0.201,0.07,0.053,0.106,0.044,0.092,0.383,0.078,0.088,0
7564,0.2,0.111,0.09,0.116,0.036,0.078,0.384,0.074,0.089,0
7565,0.204,0.086,0.051,0.114,0.032,0.071,0.338,0.065,0.084,0
7566,0.191,0.097,0.089,0.118,0.034,0.068,0.438,0.084,0.096,0
7567,0.276,0.267,0.05,0.124,0.047,0.08,0.354,0.059,0.138,0
7568,0.233,1.3,0.123,0.109,0.039,0.253,0.415,0.072,0.494,0.032
7569,0.278,0.648,0.8,0.109,0.029,0.169,0.228,0.614,0.582,0.045
7570,0.125,0.057,0.634,0.103,0.03,0.217,0.494,0.219,0.18,0.047
7571,0.162,0.082,0.089,0.109,0.03,0.226,0.988,0.59,0.07,0.064
7572,0.128,0.041,0.038,0.143,0.061,0.107,0.354,0.367,0.513,0.110
7573,0.153,0.074,0.09,0.125,0.03,0.147,0.303,0.165,0.128,0.155
7574,0.141,0.076,0.08,0.124,0.033,0.07,0.419,0.215,0.121,0.109
7575,0.141,0.159,0.857,0.144,0.241,0.147,0.401,0.266,0.116,0.056
7576,0.151,0.11,0.369,0.432,0.124,0.093,0.802,0.489,0.307,0.012
7577,0.201,0.046,0.07,0.474,0.037,0.14,0.532,0.482,0.118,0
7578,0.812,0.084,0.182,0.181,0.036,0.118,0.253,0.16,0.174,0
7579,0.161,0.057,0.081,0.111,0.033,0.697,0.444,0.62,0.111,0
7580,0.186,0.084,0.048,0.102,0.027,0.92,0.346,0.902,0.212,0
7581,0.05,1.754,0.088,0.507,0.239,0.35,0.592,0.773,0.553,0
7582,0.406,0.871,0.092,0.246,0.195,0.286,0.552,0.554,0.253,0
7583,0.46,2.769,0.036,0.167,0.162,0.297,0.604,0.654,0.26,0
7584,0.34,0.225,0.08,0.141,0.223,0.223,0.502,0.673,0.16,0
7585,0.193,0.086,0.054,0.126,0.225,0.071,0.53,0.282,0.144,0
7586,0.104,0.102,0.06,0.119,0.232,0.09,0.3,0.086,0.119,0
7587,0.082,0.091,0.073,0.093,0.079,0.067,0.295,0.085,0.125,0
7588,0.081,0.098,0.056,0.108,0.038,0.073,0.262,0.078,0.095,0
